Symbol,Date,Close
TSLA,"Apr 9, 2019",18.15
TSLA,"Apr 10, 2019",18.4
TSLA,"Apr 11, 2019",17.89
TSLA,"Apr 12, 2019",17.85
TSLA,"Apr 15, 2019",17.76
TSLA,"Apr 16, 2019",18.22
TSLA,"Apr 17, 2019",18.08
TSLA,"Apr 18, 2019",18.22
TSLA,"Apr 22, 2019",17.52
TSLA,"Apr 23, 2019",17.59
TSLA,"Apr 24, 2019",17.24
TSLA,"Apr 25, 2019",16.51
TSLA,"Apr 26, 2019",15.68
TSLA,"Apr 29, 2019",16.1
TSLA,"Apr 30, 2019",15.91
TSLA,"May 1, 2019",15.6
TSLA,"May 2, 2019",16.27
TSLA,"May 3, 2019",17
TSLA,"May 6, 2019",17.02
TSLA,"May 7, 2019",16.47
TSLA,"May 8, 2019",16.32
TSLA,"May 9, 2019",16.13
TSLA,"May 10, 2019",15.97
TSLA,"May 13, 2019",15.13
TSLA,"May 14, 2019",15.49
TSLA,"May 15, 2019",15.46
TSLA,"May 16, 2019",15.22
TSLA,"May 17, 2019",14.07
TSLA,"May 20, 2019",13.69
TSLA,"May 21, 2019",13.67
TSLA,"May 22, 2019",12.85
TSLA,"May 23, 2019",13.03
TSLA,"May 24, 2019",12.71
TSLA,"May 28, 2019",12.58
TSLA,"May 29, 2019",12.66
TSLA,"May 30, 2019",12.55
TSLA,"May 31, 2019",12.34
TSLA,"Jun 3, 2019",11.93
TSLA,"Jun 4, 2019",12.91
TSLA,"Jun 5, 2019",13.11
TSLA,"Jun 6, 2019",13.73
TSLA,"Jun 7, 2019",13.63
TSLA,"Jun 10, 2019",14.19
TSLA,"Jun 11, 2019",14.47
TSLA,"Jun 12, 2019",13.95
TSLA,"Jun 13, 2019",14.26
TSLA,"Jun 14, 2019",14.33
TSLA,"Jun 17, 2019",15
TSLA,"Jun 18, 2019",14.98
TSLA,"Jun 19, 2019",15.1
TSLA,"Jun 20, 2019",14.64
TSLA,"Jun 21, 2019",14.79
TSLA,"Jun 24, 2019",14.91
TSLA,"Jun 25, 2019",14.65
TSLA,"Jun 26, 2019",14.62
TSLA,"Jun 27, 2019",14.86
TSLA,"Jun 28, 2019",14.9
TSLA,"Jul 1, 2019",15.14
TSLA,"Jul 2, 2019",14.97
TSLA,"Jul 3, 2019",15.66
TSLA,"Jul 5, 2019",15.54
TSLA,"Jul 8, 2019",15.36
TSLA,"Jul 9, 2019",15.34
TSLA,"Jul 10, 2019",15.93
TSLA,"Jul 11, 2019",15.91
TSLA,"Jul 12, 2019",16.34
TSLA,"Jul 15, 2019",16.9
TSLA,"Jul 16, 2019",16.83
TSLA,"Jul 17, 2019",16.99
TSLA,"Jul 18, 2019",16.9
TSLA,"Jul 19, 2019",17.21
TSLA,"Jul 22, 2019",17.05
TSLA,"Jul 23, 2019",17.34
TSLA,"Jul 24, 2019",17.66
TSLA,"Jul 25, 2019",15.25
TSLA,"Jul 26, 2019",15.2
TSLA,"Jul 29, 2019",15.72
TSLA,"Jul 30, 2019",16.15
TSLA,"Jul 31, 2019",16.11
TSLA,"Aug 1, 2019",15.59
TSLA,"Aug 2, 2019",15.62
TSLA,"Aug 5, 2019",15.22
TSLA,"Aug 6, 2019",15.38
TSLA,"Aug 7, 2019",15.56
TSLA,"Aug 8, 2019",15.89
TSLA,"Aug 9, 2019",15.67
TSLA,"Aug 12, 2019",15.27
TSLA,"Aug 13, 2019",15.67
TSLA,"Aug 14, 2019",14.64
TSLA,"Aug 15, 2019",14.38
TSLA,"Aug 16, 2019",14.66
TSLA,"Aug 19, 2019",15.12
TSLA,"Aug 20, 2019",15.06
TSLA,"Aug 21, 2019",14.72
TSLA,"Aug 22, 2019",14.81
TSLA,"Aug 23, 2019",14.09
TSLA,"Aug 26, 2019",14.33
TSLA,"Aug 27, 2019",14.27
TSLA,"Aug 28, 2019",14.37
TSLA,"Aug 29, 2019",14.78
TSLA,"Aug 30, 2019",15.04
TSLA,"Sep 3, 2019",15
TSLA,"Sep 4, 2019",14.71
TSLA,"Sep 5, 2019",15.31
TSLA,"Sep 6, 2019",15.16
TSLA,"Sep 9, 2019",15.45
TSLA,"Sep 10, 2019",15.7
TSLA,"Sep 11, 2019",16.47
TSLA,"Sep 12, 2019",16.39
TSLA,"Sep 13, 2019",16.35
TSLA,"Sep 16, 2019",16.19
TSLA,"Sep 17, 2019",16.32
TSLA,"Sep 18, 2019",16.23
TSLA,"Sep 19, 2019",16.44
TSLA,"Sep 20, 2019",16.04
TSLA,"Sep 23, 2019",16.08
TSLA,"Sep 24, 2019",14.88
TSLA,"Sep 25, 2019",15.25
TSLA,"Sep 26, 2019",16.17
TSLA,"Sep 27, 2019",16.14
TSLA,"Sep 30, 2019",16.06
TSLA,"Oct 1, 2019",16.31
TSLA,"Oct 2, 2019",16.21
TSLA,"Oct 3, 2019",15.54
TSLA,"Oct 4, 2019",15.43
TSLA,"Oct 7, 2019",15.85
TSLA,"Oct 8, 2019",16
TSLA,"Oct 9, 2019",16.3
TSLA,"Oct 10, 2019",16.32
TSLA,"Oct 11, 2019",16.53
TSLA,"Oct 14, 2019",17.13
TSLA,"Oct 15, 2019",17.19
TSLA,"Oct 16, 2019",17.32
TSLA,"Oct 17, 2019",17.46
TSLA,"Oct 18, 2019",17.13
TSLA,"Oct 21, 2019",16.9
TSLA,"Oct 22, 2019",17.04
TSLA,"Oct 23, 2019",16.98
TSLA,"Oct 24, 2019",19.98
TSLA,"Oct 25, 2019",21.88
TSLA,"Oct 28, 2019",21.85
TSLA,"Oct 29, 2019",21.08
TSLA,"Oct 30, 2019",21
TSLA,"Oct 31, 2019",20.99
TSLA,"Nov 1, 2019",20.89
TSLA,"Nov 4, 2019",21.16
TSLA,"Nov 5, 2019",21.15
TSLA,"Nov 6, 2019",21.77
TSLA,"Nov 7, 2019",22.37
TSLA,"Nov 8, 2019",22.48
TSLA,"Nov 11, 2019",23.01
TSLA,"Nov 12, 2019",23.33
TSLA,"Nov 13, 2019",23.07
TSLA,"Nov 14, 2019",23.29
TSLA,"Nov 15, 2019",23.48
TSLA,"Nov 18, 2019",23.33
TSLA,"Nov 19, 2019",23.97
TSLA,"Nov 20, 2019",23.48
TSLA,"Nov 21, 2019",23.66
TSLA,"Nov 22, 2019",22.2
TSLA,"Nov 25, 2019",22.42
TSLA,"Nov 26, 2019",21.93
TSLA,"Nov 27, 2019",22.09
TSLA,"Nov 29, 2019",22
TSLA,"Dec 2, 2019",22.32
TSLA,"Dec 3, 2019",22.41
TSLA,"Dec 4, 2019",22.2
TSLA,"Dec 5, 2019",22.02
TSLA,"Dec 6, 2019",22.39
TSLA,"Dec 9, 2019",22.64
TSLA,"Dec 10, 2019",23.26
TSLA,"Dec 11, 2019",23.51
TSLA,"Dec 12, 2019",23.98
TSLA,"Dec 13, 2019",23.89
TSLA,"Dec 16, 2019",25.43
TSLA,"Dec 17, 2019",25.27
TSLA,"Dec 18, 2019",26.21
TSLA,"Dec 19, 2019",26.94
TSLA,"Dec 20, 2019",27.04
TSLA,"Dec 23, 2019",27.95
TSLA,"Dec 24, 2019",28.35
TSLA,"Dec 26, 2019",28.73
TSLA,"Dec 27, 2019",28.69
TSLA,"Dec 30, 2019",27.65
