Symbol,Date,Close
AAPL,"Apr 3, 2018",42.1
AAPL,"Apr 4, 2018",42.9
AAPL,"Apr 5, 2018",43.2
AAPL,"Apr 6, 2018",42.1
AAPL,"Apr 9, 2018",42.51
AAPL,"Apr 10, 2018",43.31
AAPL,"Apr 11, 2018",43.11
AAPL,"Apr 12, 2018",43.54
AAPL,"Apr 13, 2018",43.68
AAPL,"Apr 16, 2018",43.96
AAPL,"Apr 17, 2018",44.56
AAPL,"Apr 18, 2018",44.46
AAPL,"Apr 19, 2018",43.2
AAPL,"Apr 20, 2018",41.43
AAPL,"Apr 23, 2018",41.31
AAPL,"Apr 24, 2018",40.74
AAPL,"Apr 25, 2018",40.91
AAPL,"Apr 26, 2018",41.06
AAPL,"Apr 27, 2018",40.58
AAPL,"Apr 30, 2018",41.32
AAPL,"May 1, 2018",42.28
AAPL,"May 2, 2018",44.14
AAPL,"May 3, 2018",44.22
AAPL,"May 4, 2018",45.96
AAPL,"May 7, 2018",46.29
AAPL,"May 8, 2018",46.51
AAPL,"May 9, 2018",46.84
AAPL,"May 10, 2018",47.51
AAPL,"May 11, 2018",47.15
AAPL,"May 14, 2018",47.04
AAPL,"May 15, 2018",46.61
AAPL,"May 16, 2018",47.05
AAPL,"May 17, 2018",46.75
AAPL,"May 18, 2018",46.58
AAPL,"May 21, 2018",46.91
AAPL,"May 22, 2018",46.79
AAPL,"May 23, 2018",47.09
AAPL,"May 24, 2018",47.04
AAPL,"May 25, 2018",47.15
AAPL,"May 29, 2018",46.98
AAPL,"May 30, 2018",46.88
AAPL,"May 31, 2018",46.72
AAPL,"Jun 1, 2018",47.56
AAPL,"Jun 4, 2018",47.96
AAPL,"Jun 5, 2018",48.33
AAPL,"Jun 6, 2018",48.5
AAPL,"Jun 7, 2018",48.37
AAPL,"Jun 8, 2018",47.93
AAPL,"Jun 11, 2018",47.81
AAPL,"Jun 12, 2018",48.07
AAPL,"Jun 13, 2018",47.68
AAPL,"Jun 14, 2018",47.7
AAPL,"Jun 15, 2018",47.21
AAPL,"Jun 18, 2018",47.19
AAPL,"Jun 19, 2018",46.42
AAPL,"Jun 20, 2018",46.63
AAPL,"Jun 21, 2018",46.37
AAPL,"Jun 22, 2018",46.23
AAPL,"Jun 25, 2018",45.54
AAPL,"Jun 26, 2018",46.11
AAPL,"Jun 27, 2018",46.04
AAPL,"Jun 28, 2018",46.38
AAPL,"Jun 29, 2018",46.28
AAPL,"Jul 2, 2018",46.8
AAPL,"Jul 3, 2018",45.98
AAPL,"Jul 5, 2018",46.35
AAPL,"Jul 6, 2018",46.99
AAPL,"Jul 9, 2018",47.65
AAPL,"Jul 10, 2018",47.59
AAPL,"Jul 11, 2018",46.97
AAPL,"Jul 12, 2018",47.76
AAPL,"Jul 13, 2018",47.83
AAPL,"Jul 16, 2018",47.73
AAPL,"Jul 17, 2018",47.86
AAPL,"Jul 18, 2018",47.6
AAPL,"Jul 19, 2018",47.97
AAPL,"Jul 20, 2018",47.86
AAPL,"Jul 23, 2018",47.86
AAPL,"Jul 24, 2018",48.25
AAPL,"Jul 25, 2018",48.71
AAPL,"Jul 26, 2018",48.55
AAPL,"Jul 27, 2018",47.75
AAPL,"Jul 30, 2018",47.48
AAPL,"Jul 31, 2018",47.57
AAPL,"Aug 1, 2018",50.38
AAPL,"Aug 2, 2018",51.85
AAPL,"Aug 3, 2018",52
AAPL,"Aug 6, 2018",52.27
AAPL,"Aug 7, 2018",51.78
AAPL,"Aug 8, 2018",51.81
AAPL,"Aug 9, 2018",52.22
AAPL,"Aug 10, 2018",51.88
AAPL,"Aug 13, 2018",52.22
AAPL,"Aug 14, 2018",52.44
AAPL,"Aug 15, 2018",52.56
AAPL,"Aug 16, 2018",53.33
AAPL,"Aug 17, 2018",54.4
AAPL,"Aug 20, 2018",53.87
AAPL,"Aug 21, 2018",53.76
AAPL,"Aug 22, 2018",53.76
AAPL,"Aug 23, 2018",53.87
AAPL,"Aug 24, 2018",54.04
AAPL,"Aug 27, 2018",54.49
AAPL,"Aug 28, 2018",54.93
AAPL,"Aug 29, 2018",55.75
AAPL,"Aug 30, 2018",56.26
AAPL,"Aug 31, 2018",56.91
AAPL,"Sep 4, 2018",57.09
AAPL,"Sep 5, 2018",56.72
AAPL,"Sep 6, 2018",55.78
AAPL,"Sep 7, 2018",55.33
AAPL,"Sep 10, 2018",54.58
AAPL,"Sep 11, 2018",55.96
AAPL,"Sep 12, 2018",55.27
AAPL,"Sep 13, 2018",56.6
AAPL,"Sep 14, 2018",55.96
AAPL,"Sep 17, 2018",54.47
AAPL,"Sep 18, 2018",54.56
AAPL,"Sep 19, 2018",54.59
AAPL,"Sep 20, 2018",55.01
AAPL,"Sep 21, 2018",54.42
AAPL,"Sep 24, 2018",55.2
AAPL,"Sep 25, 2018",55.55
AAPL,"Sep 26, 2018",55.11
AAPL,"Sep 27, 2018",56.24
AAPL,"Sep 28, 2018",56.44
AAPL,"Oct 1, 2018",56.82
AAPL,"Oct 2, 2018",57.32
AAPL,"Oct 3, 2018",58.02
AAPL,"Oct 4, 2018",57
AAPL,"Oct 5, 2018",56.07
AAPL,"Oct 8, 2018",55.94
AAPL,"Oct 9, 2018",56.72
AAPL,"Oct 10, 2018",54.09
AAPL,"Oct 11, 2018",53.61
AAPL,"Oct 12, 2018",55.53
AAPL,"Oct 15, 2018",54.34
AAPL,"Oct 16, 2018",55.54
AAPL,"Oct 17, 2018",55.3
AAPL,"Oct 18, 2018",54.01
AAPL,"Oct 19, 2018",54.83
AAPL,"Oct 22, 2018",55.16
AAPL,"Oct 23, 2018",55.68
AAPL,"Oct 24, 2018",53.77
AAPL,"Oct 25, 2018",54.95
AAPL,"Oct 26, 2018",54.08
AAPL,"Oct 29, 2018",53.06
AAPL,"Oct 30, 2018",53.33
AAPL,"Oct 31, 2018",54.72
AAPL,"Nov 1, 2018",55.56
AAPL,"Nov 2, 2018",51.87
AAPL,"Nov 5, 2018",50.4
AAPL,"Nov 6, 2018",50.94
AAPL,"Nov 7, 2018",52.49
AAPL,"Nov 8, 2018",52.12
AAPL,"Nov 9, 2018",51.12
AAPL,"Nov 12, 2018",48.54
AAPL,"Nov 13, 2018",48.06
AAPL,"Nov 14, 2018",46.7
AAPL,"Nov 15, 2018",47.85
AAPL,"Nov 16, 2018",48.38
AAPL,"Nov 19, 2018",46.47
AAPL,"Nov 20, 2018",44.25
AAPL,"Nov 21, 2018",44.2
AAPL,"Nov 23, 2018",43.07
AAPL,"Nov 26, 2018",43.66
AAPL,"Nov 27, 2018",43.56
AAPL,"Nov 28, 2018",45.24
AAPL,"Nov 29, 2018",44.89
AAPL,"Nov 30, 2018",44.65
AAPL,"Dec 3, 2018",46.21
AAPL,"Dec 4, 2018",44.17
AAPL,"Dec 6, 2018",43.68
AAPL,"Dec 7, 2018",42.12
AAPL,"Dec 10, 2018",42.4
AAPL,"Dec 11, 2018",42.16
AAPL,"Dec 12, 2018",42.28
AAPL,"Dec 13, 2018",42.74
AAPL,"Dec 14, 2018",41.37
AAPL,"Dec 17, 2018",40.99
AAPL,"Dec 18, 2018",41.52
AAPL,"Dec 19, 2018",40.22
AAPL,"Dec 20, 2018",39.21
AAPL,"Dec 21, 2018",37.68
AAPL,"Dec 24, 2018",36.71
AAPL,"Dec 26, 2018",39.29
AAPL,"Dec 27, 2018",39.04
AAPL,"Dec 28, 2018",39.06
AAPL,"Dec 31, 2018",39.44
AAPL,"Jan 2, 2019",39.48
AAPL,"Jan 3, 2019",35.55
AAPL,"Jan 4, 2019",37.07
AAPL,"Jan 7, 2019",36.98
AAPL,"Jan 8, 2019",37.69
AAPL,"Jan 9, 2019",38.33
AAPL,"Jan 10, 2019",38.45
AAPL,"Jan 11, 2019",38.07
AAPL,"Jan 14, 2019",37.5
AAPL,"Jan 15, 2019",38.27
AAPL,"Jan 16, 2019",38.74
AAPL,"Jan 17, 2019",38.97
AAPL,"Jan 18, 2019",39.21
AAPL,"Jan 22, 2019",38.33
AAPL,"Jan 23, 2019",38.48
AAPL,"Jan 24, 2019",38.17
AAPL,"Jan 25, 2019",39.44
AAPL,"Jan 28, 2019",39.08
AAPL,"Jan 29, 2019",38.67
AAPL,"Jan 30, 2019",41.31
AAPL,"Jan 31, 2019",41.61
AAPL,"Feb 1, 2019",41.63
AAPL,"Feb 4, 2019",42.81
AAPL,"Feb 5, 2019",43.55
AAPL,"Feb 6, 2019",43.56
AAPL,"Feb 7, 2019",42.74
AAPL,"Feb 8, 2019",42.6
AAPL,"Feb 11, 2019",42.36
AAPL,"Feb 12, 2019",42.72
AAPL,"Feb 13, 2019",42.55
AAPL,"Feb 14, 2019",42.7
AAPL,"Feb 15, 2019",42.61
AAPL,"Feb 19, 2019",42.73
AAPL,"Feb 20, 2019",43.01
AAPL,"Feb 21, 2019",42.77
AAPL,"Feb 22, 2019",43.24
AAPL,"Feb 25, 2019",43.56
AAPL,"Feb 26, 2019",43.58
AAPL,"Feb 27, 2019",43.72
AAPL,"Feb 28, 2019",43.29
AAPL,"Mar 1, 2019",43.74
AAPL,"Mar 4, 2019",43.96
AAPL,"Mar 5, 2019",43.88
AAPL,"Mar 6, 2019",43.63
AAPL,"Mar 7, 2019",43.13
AAPL,"Mar 8, 2019",43.23
AAPL,"Mar 11, 2019",44.73
AAPL,"Mar 12, 2019",45.23
AAPL,"Mar 13, 2019",45.43
AAPL,"Mar 14, 2019",45.93
AAPL,"Mar 15, 2019",46.53
AAPL,"Mar 18, 2019",47.01
AAPL,"Mar 19, 2019",46.63
AAPL,"Mar 20, 2019",47.04
AAPL,"Mar 21, 2019",48.77
AAPL,"Mar 22, 2019",47.76
AAPL,"Mar 25, 2019",47.19
AAPL,"Mar 26, 2019",46.7
AAPL,"Mar 27, 2019",47.12
AAPL,"Mar 28, 2019",47.18
AAPL,"Mar 29, 2019",47.49
AAPL,"Apr 1, 2019",47.81
AAPL,"Apr 2, 2019",48.51
AAPL,"Apr 3, 2019",48.84
AAPL,"Apr 4, 2019",48.92
AAPL,"Apr 5, 2019",49.25
AAPL,"Apr 8, 2019",50.03
AAPL,"Apr 9, 2019",49.88
AAPL,"Apr 10, 2019",50.16
AAPL,"Apr 11, 2019",49.74
AAPL,"Apr 12, 2019",49.72
AAPL,"Apr 15, 2019",49.81
AAPL,"Apr 16, 2019",49.81
AAPL,"Apr 17, 2019",50.78
AAPL,"Apr 18, 2019",50.97
AAPL,"Apr 22, 2019",51.13
AAPL,"Apr 23, 2019",51.87
AAPL,"Apr 24, 2019",51.79
AAPL,"Apr 25, 2019",51.32
AAPL,"Apr 26, 2019",51.08
AAPL,"Apr 29, 2019",51.15
AAPL,"Apr 30, 2019",50.17
AAPL,"May 1, 2019",52.63
AAPL,"May 2, 2019",52.29
AAPL,"May 3, 2019",52.94
AAPL,"May 6, 2019",52.12
AAPL,"May 7, 2019",50.72
AAPL,"May 8, 2019",50.73
AAPL,"May 9, 2019",50.18
AAPL,"May 10, 2019",49.3
AAPL,"May 13, 2019",46.43
AAPL,"May 14, 2019",47.17
AAPL,"May 15, 2019",47.73
AAPL,"May 16, 2019",47.52
AAPL,"May 17, 2019",47.25
AAPL,"May 20, 2019",45.77
AAPL,"May 21, 2019",46.65
AAPL,"May 22, 2019",45.7
AAPL,"May 23, 2019",44.92
AAPL,"May 24, 2019",44.74
AAPL,"May 28, 2019",44.56
AAPL,"May 29, 2019",44.35
AAPL,"May 30, 2019",44.58
AAPL,"May 31, 2019",43.77
AAPL,"Jun 3, 2019",43.33
AAPL,"Jun 4, 2019",44.91
AAPL,"Jun 5, 2019",45.64
AAPL,"Jun 6, 2019",46.31
AAPL,"Jun 7, 2019",47.54
AAPL,"Jun 10, 2019",48.15
AAPL,"Jun 11, 2019",48.7
AAPL,"Jun 12, 2019",48.55
AAPL,"Jun 13, 2019",48.54
AAPL,"Jun 14, 2019",48.19
AAPL,"Jun 17, 2019",48.47
AAPL,"Jun 18, 2019",49.61
AAPL,"Jun 19, 2019",49.47
AAPL,"Jun 20, 2019",49.87
AAPL,"Jun 21, 2019",49.7
AAPL,"Jun 24, 2019",49.65
AAPL,"Jun 25, 2019",48.89
AAPL,"Jun 26, 2019",49.95
AAPL,"Jun 27, 2019",49.94
AAPL,"Jun 28, 2019",49.48
AAPL,"Jul 1, 2019",50.39
AAPL,"Jul 2, 2019",50.68
AAPL,"Jul 3, 2019",51.1
AAPL,"Jul 5, 2019",51.06
AAPL,"Jul 8, 2019",50.01
AAPL,"Jul 9, 2019",50.31
AAPL,"Jul 10, 2019",50.81
AAPL,"Jul 11, 2019",50.44
AAPL,"Jul 12, 2019",50.83
AAPL,"Jul 15, 2019",51.3
AAPL,"Jul 16, 2019",51.13
AAPL,"Jul 17, 2019",50.84
AAPL,"Jul 18, 2019",51.42
AAPL,"Jul 19, 2019",50.65
AAPL,"Jul 22, 2019",51.81
AAPL,"Jul 23, 2019",52.21
AAPL,"Jul 24, 2019",52.17
AAPL,"Jul 25, 2019",51.76
AAPL,"Jul 26, 2019",51.94
AAPL,"Jul 29, 2019",52.42
AAPL,"Jul 30, 2019",52.2
AAPL,"Jul 31, 2019",53.26
AAPL,"Aug 1, 2019",52.11
AAPL,"Aug 2, 2019",51.01
AAPL,"Aug 5, 2019",48.34
AAPL,"Aug 6, 2019",49.25
AAPL,"Aug 7, 2019",49.76
AAPL,"Aug 8, 2019",50.86
AAPL,"Aug 9, 2019",50.25
AAPL,"Aug 12, 2019",50.12
AAPL,"Aug 13, 2019",52.24
AAPL,"Aug 14, 2019",50.69
AAPL,"Aug 15, 2019",50.44
AAPL,"Aug 16, 2019",51.63
AAPL,"Aug 19, 2019",52.59
AAPL,"Aug 20, 2019",52.59
AAPL,"Aug 21, 2019",53.16
AAPL,"Aug 22, 2019",53.12
AAPL,"Aug 23, 2019",50.66
AAPL,"Aug 26, 2019",51.62
AAPL,"Aug 27, 2019",51.04
AAPL,"Aug 28, 2019",51.38
AAPL,"Aug 29, 2019",52.25
AAPL,"Aug 30, 2019",52.19
AAPL,"Sep 3, 2019",51.43
AAPL,"Sep 4, 2019",52.3
AAPL,"Sep 5, 2019",53.32
AAPL,"Sep 6, 2019",53.32
AAPL,"Sep 9, 2019",53.54
AAPL,"Sep 10, 2019",54.18
AAPL,"Sep 11, 2019",55.9
AAPL,"Sep 12, 2019",55.77
AAPL,"Sep 13, 2019",54.69
AAPL,"Sep 16, 2019",54.98
AAPL,"Sep 17, 2019",55.18
AAPL,"Sep 18, 2019",55.69
AAPL,"Sep 19, 2019",55.24
AAPL,"Sep 20, 2019",54.43
AAPL,"Sep 23, 2019",54.68
AAPL,"Sep 24, 2019",54.42
AAPL,"Sep 25, 2019",55.26
AAPL,"Sep 26, 2019",54.97
AAPL,"Sep 27, 2019",54.71
AAPL,"Sep 30, 2019",55.99
AAPL,"Oct 1, 2019",56.15
AAPL,"Oct 2, 2019",54.74
AAPL,"Oct 3, 2019",55.21
AAPL,"Oct 4, 2019",56.75
AAPL,"Oct 7, 2019",56.77
AAPL,"Oct 8, 2019",56.1
AAPL,"Oct 9, 2019",56.76
AAPL,"Oct 10, 2019",57.52
AAPL,"Oct 11, 2019",59.05
AAPL,"Oct 14, 2019",58.97
AAPL,"Oct 15, 2019",58.83
AAPL,"Oct 16, 2019",58.59
AAPL,"Oct 17, 2019",58.82
AAPL,"Oct 18, 2019",59.1
AAPL,"Oct 21, 2019",60.13
AAPL,"Oct 22, 2019",59.99
AAPL,"Oct 23, 2019",60.8
AAPL,"Oct 24, 2019",60.9
AAPL,"Oct 25, 2019",61.65
AAPL,"Oct 28, 2019",62.26
AAPL,"Oct 29, 2019",60.82
AAPL,"Oct 30, 2019",60.82
AAPL,"Oct 31, 2019",62.19
AAPL,"Nov 1, 2019",63.96
AAPL,"Nov 4, 2019",64.38
AAPL,"Nov 5, 2019",64.28
AAPL,"Nov 6, 2019",64.31
AAPL,"Nov 7, 2019",64.86
AAPL,"Nov 8, 2019",65.04
AAPL,"Nov 11, 2019",65.55
AAPL,"Nov 12, 2019",65.49
AAPL,"Nov 13, 2019",66.12
AAPL,"Nov 14, 2019",65.66
AAPL,"Nov 15, 2019",66.44
AAPL,"Nov 18, 2019",66.78
AAPL,"Nov 19, 2019",66.57
AAPL,"Nov 20, 2019",65.8
AAPL,"Nov 21, 2019",65.5
AAPL,"Nov 22, 2019",65.44
AAPL,"Nov 25, 2019",66.59
AAPL,"Nov 26, 2019",66.07
AAPL,"Nov 27, 2019",66.96
AAPL,"Nov 29, 2019",66.81
AAPL,"Dec 2, 2019",66.04
AAPL,"Dec 3, 2019",64.86
AAPL,"Dec 4, 2019",65.44
AAPL,"Dec 5, 2019",66.4
AAPL,"Dec 6, 2019",67.68
AAPL,"Dec 9, 2019",66.73
AAPL,"Dec 10, 2019",67.12
AAPL,"Dec 11, 2019",67.69
AAPL,"Dec 12, 2019",67.86
AAPL,"Dec 13, 2019",68.79
AAPL,"Dec 16, 2019",69.97
AAPL,"Dec 17, 2019",70.1
AAPL,"Dec 18, 2019",69.94
AAPL,"Dec 19, 2019",70.01
AAPL,"Dec 20, 2019",69.86
AAPL,"Dec 23, 2019",71
AAPL,"Dec 24, 2019",71.07
AAPL,"Dec 26, 2019",72.48
AAPL,"Dec 27, 2019",72.45
AAPL,"Dec 30, 2019",72.88
